"2473937","Ajim","Ajim","Adjim,Ajim,Ajīm,Humt-Ajim,ajym,أجيم","33.7264","10.7566","P","PPL","TN","","28","5258","525851","","0",\N,"5","Africa/Tunis","2018-08-05"
"2473913","Akouda","Akouda","Akkudah,Akkūdah,Akouda,Akuda","35.8691","10.5653","P","PPL","TN","","23","3156","315652","","20027",\N,"33","Africa/Tunis","2018-08-05"
"2473540","Al Marsá","Al Marsa","Al Marsa,Al Marsá,El Marsa,La Marsa","36.8782","10.3247","P","PPL","TN","","36","1171","117152","","65640",\N,"12","Africa/Tunis","2018-08-05"
"2473533","Al Matlīn","Al Matlin","Al Matlin,Al Matlīn,El Metline,Metlin,Metline,Метлин","37.2452","10.05","P","PPL","TN","","18","1764","176453","","7370",\N,"180","Africa/Tunis","2018-08-05"
"2473467","Al Qaşr","Al Qasr","Al Qasr,Al Qaşr,El Ksar","33.8913","9.7986","P","PPL","TN","","29","5157","515752","","0",\N,"64","Africa/Tunis","2018-08-05"
"2590631","Ali Lazreg","Ali Lazreg","","34.7264","10.3214","P","PPL","TN","","32","3457","345753","","0",\N,"173","Africa/Tunis","2018-08-05"
"2473857","Allegma","Allegma","Alegma,Allegma,`Alaqimah,‘Alāqimah","33.8667","7.88333","P","PPL","TN","","35","6254","625454","","0",\N,"48","Africa/Tunis","2018-08-05"
"2470292","Alouet el Gounna","Alouet el Gounna","Allouet el Gounna,Alouet el Gounna,`Ilwat al Qunnah,‘Ilwat al Qunnah","33.1395","11.4636","P","PPL","TN","","28","5254","525454","","0",\N,"22","Africa/Tunis","2018-08-05"
"2587724","Amara Ben Sliman","Amara Ben Sliman","","35.6083","10.2347","P","PPL","TN","","03","4152","415259","","0",\N,"58","Africa/Tunis","2018-08-05"
"2473334","Aouru","Aouru","","33.7833","10.8333","P","PPL","TN","","28","5258","525855","","0",\N,"19","Africa/Tunis","2018-08-05"
"2472918","Aousdja","Aousdja","Aoudsja,Aousdja,Audja,`Awsajah,‘Awsajah","37.1406","10.1022","P","PPL","TN","","18","1761","176153","","0",\N,"8","Africa/Tunis","2018-08-05"
"8335221","Aousja","Aousja","","37.1413","10.1017","P","PPL","TN","","18","1761","176153","","0",\N,"10","Africa/Tunis","2018-08-05"
"2473271","Ar Raml","Ar Raml","Ar Raml,Er Remel","35.5167","11.05","P","PPL","TN","TN","15","","","","0",\N,"1","Africa/Tunis","2012-01-18"
