"geonameid","name","asciiname","alternatenames","latitude","longitude","feature_class","feature_code","country_code","cc2","admin1_code","admin2_code","admin3_code","admin4_code","population","elevation","dem","timezone","modification_date"
4669511,"665 Site Colonia","665 Site Colonia","",27.7303,-98.0333,"P","PPL","US","","TX",249,"","",0,51,55,"America/Chicago","2006-01-15"
4669519,"9 North-East FM 493 Colonia","9 North-East FM 493 Colonia","",26.1154,-98.0664,"P","PPL","US","","TX",215,"","",0,24,28,"America/Chicago","2006-01-15"
4669535,"A F Pierce Colonia","A F Pierce Colonia","",26.9042,-99.2742,"P","PPL","US","","TX",505,"","",0,120,122,"America/Chicago","2006-01-15"
4669581,"Asherton","Asherton","",28.4419,-99.7603,"P","PPL","US","","TX",127,"","",1084,165,165,"America/Chicago","2017-11-09"
4669585,"A T Martinez Colonia","A T Martinez Colonia","",26.3903,-98.8434,"P","PPL","US","","TX",427,"","",0,63,66,"America/Chicago","2006-01-15"
4669592,"A and E Ramirez Colonia","A and E Ramirez Colonia","A and E Ramirez Colonia,A and E Ramirez Subdivision Colonia,Ramerez A and E Colonia",26.0954,-97.9514,"P","PPL","US","","TX",215,"","",0,20,24,"America/Chicago","2006-01-15"
4669593,"A and E Ramirez Colonia Number 2","A and E Ramirez Colonia Number 2","A and E Ramirez Colonia Number 2,A and E Ramirez Subdivision Number 2 Colonia",26.0992,-97.9533,"P","PPL","US","","TX",215,"","",0,20,26,"America/Chicago","2006-01-15"
4669606,"Abbott","Abbott","",31.8849,-97.0733,"P","PPL","US","","TX",217,"","",358,217,217,"America/Chicago","2017-03-09"
4669622,"Abercrombie","Abercrombie","",29.0322,-95.7533,"P","PPL","US","","TX","039","","",0,9,16,"America/Chicago","2006-01-15"
4669623,"Abercrombie","Abercrombie","",30.3388,-97.7256,"P","PPL","US","","TX",453,"","",0,219,222,"America/Chicago","2006-01-15"
4669628,"Aberfoyle","Aberfoyle","",33.3051,-96.0253,"P","PPL","US","","TX",231,"","",0,184,186,"America/Chicago","2006-01-15"
4669635,"Abilene","Abilene","ABI,Abilenas,Abilene,Abilin,Abilina,Abilīna,Abulijn,Gorad Abilin,a bi lin,abirin,abylyn,abylyn  tgzas,aebillin,Абилин,Абълийн,Абілін,Горад Абілін,אבילין,أبيلين,ابیلین,ابیلین، تگزاس,ابیلین، ٹیکساس,アビリーン,阿比林,애빌린",32.4487,-99.7331,"P","PPLA2","US","","TX",441,"","",121721,524,525,"America/Chicago","2017-03-09"
4669661,"Ables Springs","Ables Springs","",32.8148,-96.1211,"P","PPL","US","","TX",257,"","",0,158,166,"America/Chicago","2006-01-15"
4669665,"Abner","Abner","Abner,Johnsons Point",32.6279,-96.1916,"P","PPL","US","","TX",257,"","",0,163,172,"America/Chicago","2006-01-15"
4669672,"Abram","Abram","",26.1998,-98.4111,"P","PPL","US","","TX",215,"","",2067,36,39,"America/Chicago","2011-05-14"
4669673,"Abram North Colonia","Abram North Colonia","Abram North Colonia,Abram North Subdivision Colonia",26.2873,-98.3864,"P","PPL","US","","TX",215,"","",0,61,63,"America/Chicago","2006-01-15"
4669677,"Abshier Settlement","Abshier Settlement","",29.9155,-94.6238,"P","PPL","US","","TX",291,"","",0,11,14,"America/Chicago","2006-01-15"
4669691,"Acacia Colonia","Acacia Colonia","",26.2515,-98.1883,"P","PPL","US","","TX",215,"","",0,33,36,"America/Chicago","2006-01-15"
4669692,"Academy","Academy","Academy,Little River-Academy",30.981,-97.3417,"P","PPL","US","","TX","027","","",0,147,151,"America/Chicago","2006-01-15"
4669704,"Acampo","Acampo","Acampo,Reynolds Switch",32.7129,-99.4437,"P","PPL","US","","TX",417,"","",0,584,586,"America/Chicago","2006-01-15"
4669707,"Ace","Ace","",30.5363,-94.8244,"P","PPL","US","","TX",373,"","",0,53,59,"America/Chicago","2006-01-15"
4669711,"Acevedo Colonia Number 4","Acevedo Colonia Number 4","Acevedo Colonia Number 4,Acevedo Subdivision Number 4 Colonia",26.2092,-98.3692,"P","PPL","US","","TX",215,"","",0,36,39,"America/Chicago","2006-01-15"
4669712,"Acevedo Number 3 Colonia","Acevedo Number 3 Colonia","",26.2892,-98.3758,"P","PPL","US","","TX",215,"","",0,57,60,"America/Chicago","2006-01-15"
4669721,"Acosta Colonia","Acosta Colonia","Acosta Colonia,Acosta Subdivision Colonia",26.3173,-98.2753,"P","PPL","US","","TX",215,"","",0,44,47,"America/Chicago","2006-01-15"
4669723,"Acre Tract Colonia","Acre Tract Colonia","",26.2284,-97.9583,"P","PPL","US","","TX",215,"","",0,18,21,"America/Chicago","2006-01-15"
4669727,"Acme (historical)","Acme (historical)","",34.3167,-99.824,"P","PPLQ","US","","TX",197,"","",0,463,463,"America/Chicago","2011-12-11"
4669733,"Acton","Acton","Acton,Comanche Peak",32.4468,-97.6903,"P","PPL","US","","TX",221,"","",0,241,241,"America/Chicago","2006-01-15"
4669742,"Acworth","Acworth","",33.7743,-94.9497,"P","PPL","US","","TX",387,"","",0,120,125,"America/Chicago","2006-01-15"
4669745,"Ada","Ada","Ada,Esperanza",30.488,-95.4913,"P","PPL","US","","TX",339,"","",0,102,108,"America/Chicago","2006-01-15"
4669752,"Adam Lee Colonia","Adam Lee Colonia","Adam Lee Colonia,Adam Lee Subdivision Colonia",26.3765,-98.1672,"P","PPL","US","","TX",215,"","",0,26,29,"America/Chicago","2006-01-15"
4669757,"Adams","Adams","",33.7048,-95.488,"P","PPL","US","","TX",277,"","",0,152,156,"America/Chicago","2006-01-15"
4669780,"Adams Gardens","Adams Gardens","",26.1684,-97.7925,"P","PPL","US","","TX","061","","",0,17,20,"America/Chicago","2006-01-15"
4669815,"Adamsville","Adamsville","",31.3013,-98.1689,"P","PPL","US","","TX",281,"","",0,324,329,"America/Chicago","2006-01-15"
4669822,"Addicks","Addicks","",29.7824,-95.6424,"P","PPL","US","","TX",201,"","",0,28,33,"America/Chicago","2010-09-05"
4669825,"Addielou","Addielou","",33.8148,-95.2166,"P","PPL","US","","TX",387,"","",0,135,141,"America/Chicago","2006-01-15"
4669828,"Addison","Addison","Adison,adyswn,adyswn  tgzas,Адисон,آدیسون، تگزاس,أديسون,ایڈسن، ٹیکساس,ആഡിസൺ",32.9618,-96.8292,"P","PPL","US","","TX",113,"","",15518,194,196,"America/Chicago","2017-03-09"
4669831,"Addran","Addran","",33.2943,-95.603,"P","PPL","US","","TX",223,"","",0,160,164,"America/Chicago","2006-01-15"
4669832,"Adel","Adel","",29.3497,-97.173,"P","PPL","US","","TX",285,"","",0,111,116,"America/Chicago","2006-01-15"
4669836,"Adell","Adell","",32.8846,-97.9223,"P","PPL","US","","TX",367,"","",0,327,332,"America/Chicago","2006-01-15"
4669838,"Adina","Adina","",30.4216,-97.1725,"P","PPL","US","","TX",287,"","",0,134,139,"America/Chicago","2006-01-15"
4669839,"Adkins","Adkins","",29.393,-98.2372,"P","PPL","US","","TX","029","","",0,170,176,"America/Chicago","2006-01-15"
4669841,"Adkins Colonia","Adkins Colonia","Adkins Colonia,Adkins Subdivision Colonia",26.1973,-98.1203,"P","PPL","US","","TX",215,"","",0,30,33,"America/Chicago","2006-01-15"
4669847,"Admiral","Admiral","",32.2965,-99.2979,"P","PPL","US","","TX","059","","",0,503,506,"America/Chicago","2006-01-15"
4669858,"Adsul","Adsul","",30.643,-93.843,"P","PPL","US","","TX",351,"","",0,30,47,"America/Chicago","2006-01-15"
4669860,"Advance","Advance","",32.9412,-97.9273,"P","PPL","US","","TX",367,"","",0,352,361,"America/Chicago","2006-01-15"
4669895,"Agnes","Agnes","",32.9793,-97.7886,"P","PPL","US","","TX",367,"","",0,370,371,"America/Chicago","2006-01-15"
4669905,"Agua Dulce","Agua Dulce","",27.7817,-97.9086,"P","PPL","US","","TX",355,"","",820,38,42,"America/Chicago","2017-03-09"
4669907,"Agua Dulce Colonia","Agua Dulce Colonia","",26.1292,-97.9653,"P","PPL","US","","TX",215,"","",0,22,28,"America/Chicago","2010-02-20"
4669910,"Agua Dulce Ranch Number 1 Colonia","Agua Dulce Ranch Number 1 Colonia","",27.9703,-98.0272,"P","PPL","US","","TX",249,"","",0,70,72,"America/Chicago","2006-01-15"
