"geonameid","name","asciiname","alternatenames","latitude","longitude","feature_class","feature_code","country_code","cc2","admin1_code","admin2_code","admin3_code","admin4_code","population","elevation","dem","timezone","modification_date"
2463810,"Matmata","Matmata","Kalaa Matmata,Matmata,Matmatah,Maţmāţah,Матмата",33.5444,9.97157,"P","PPL","TN","",29,5158,515851,"",2406,NULL,378,"Africa/Tunis","2018-08-05"
2463839,"Zorgane","Zorgane","Zorgane,Zurqan,Zurqān",33.9964,8.23219,"P","PPL","TN","",35,6252,625253,"",0,NULL,66,"Africa/Tunis","2018-08-05"
2463841,"Zreg Berrania","Zreg Berrania","Zerig,Zreg Berrania,Zrig Berrania,Zurayq Barraniyah,Zurayq Barrānīyah",33.7358,10.1616,"P","PPL","TN","",29,5160,516063,"",0,NULL,43,"Africa/Tunis","2018-08-05"
2463868,"Zola","Zola","Zala,Zola",35.6,10.8667,"P","PPL","TN","TN",16,3258,325856,"",0,NULL,12,"Africa/Tunis","2018-08-05"
2463872,"Zmertene","Zmertene","Zemerten,Zmertene",33.4217,10.1264,"P","PPL","TN","",29,5160,516062,"",0,NULL,549,"Africa/Tunis","2018-08-05"
2463941,"Zaouiet Sousse","Zaouiet Sousse","Zaouia Sousse,Zaouiet,Zaouiet Sousse,Zawiyat Susah,Zowya,Zāwiyat Sūsah",35.7855,10.6272,"P","PPL","TN","",23,3166,316651,"",0,NULL,30,"Africa/Tunis","2018-08-05"
2463942,"Zaouïa Sidi Ameur","Zaouia Sidi Ameur","Sidi Ameur,Zaouia Sidi Ameur,Zaouïa Sidi Ameur,Zawiyat Sidi `Amir,Zāwiyat Sīdī ‘Āmir",35.8614,9.5226,"P","PPL","TN","",22,"","","",0,NULL,545,"Africa/Tunis","2012-01-18"
2463943,"Zaouïa Sidi Abd er Rahmane el Gara","Zaouia Sidi Abd er Rahmane el Gara","Abd er Rahmane,Abd er Rahmane el Garsi Zaouia,Abd er Rahmane el Garsi Zaouïa,Zaouia Sidi Abd er Rahmane el Gara,Zaouïa Sidi Abd er Rahmane el Gara,Zawiyat Sidi `Abd ar Rahman al Qarisi,Zāwiyat Sīdī ‘Abd ar Raḩmān al Qārişī",36.15,10.25,"P","PPL","TN","",23,3160,316059,"",0,NULL,141,"Africa/Tunis","2018-08-05"
2463944,"Zaouïet Sidi Abdelli","Zaouiet Sidi Abdelli","Zaouiet Sidi Abdelli,Zaouïet Sidi Abdelli,Zawiyat Sidi `Abdalli,Zāwiyat Sīdī ‘Abdallī",36.7,9.48333,"P","PPL","TN","",17,2157,215761,"",0,NULL,269,"Africa/Tunis","2018-08-05"
2463945,"Zaouiet Kountech","Zaouiet Kountech","Zaouiet Kountech,Zawiyat Quntash,Zāwiyat Qunţash",35.6333,10.7667,"P","PPL","TN","",16,3256,325653,"",0,NULL,26,"Africa/Tunis","2018-08-05"
2463946,"Zaouiet Medien","Zaouiet Medien","Amdoun,Madien,Zaouiet,Zaouiet Madien,Zaouiet Medien,Zawiyat Madyan,Zāwiyat Madyan",36.7677,9.08894,"P","PPL","TN","",17,2153,215351,"",0,NULL,434,"Africa/Tunis","2018-08-05"
2463947,"Boukrim","Boukrim","Boukrim,Zaouiet Bou Krim,Zawiyat Bu Karim,Zāwiyat Bū Karīm",36.9222,10.9336,"P","PPL","TN","",19,1559,155955,"",0,NULL,102,"Africa/Tunis","2018-08-05"
2463948,"Zaouiet Azmour","Zaouiet Azmour","Zaouiet Azmour,Zaouiet Lazmour,Zawiyat az Zumur,Zāwiyat az Zumūr",36.9244,11.0078,"P","PPL","TN","",19,1557,155753,"",0,NULL,55,"Africa/Tunis","2018-08-05"
2463949,"Zaouïa Sedaguia","Zaouia Sedaguia","Sadaguia,Zaouia Sedaguia,Zaouiet Sadaguia,Zaouïa Sedaguia,Zawiyat as Sadaqiyah,Zāwiyat aş Şadāqīyah",35.0844,9.42585,"P","PPL","TN","",33,4351,435156,"",0,NULL,338,"Africa/Tunis","2018-08-05"
2463950,"Zaouiet el Megaiz","Zaouiet el Megaiz","Zaouiet el Megaiz,Zaouiet el Mgaiz,Zaouiet el Mgaïz,Zawiyat al Maqqa'iz,Zāwiyat al Maqqā’iz",36.9357,10.8693,"P","PPL","TN","",19,1559,155958,"",0,NULL,77,"Africa/Tunis","2018-08-05"
2463951,"Zaouiat Djedidi","Zaouiat Djedidi","Sidi Djedid,Sidi Djedidi,Zaouiat Djedidi,Zaouiet Djedidi,Zaouit Djedidi,Zawiyat al Jadidi,Zāwiyat al Jadīdī",36.6437,10.5743,"P","PPL","TN","",19,1563,156353,"",6583,NULL,45,"Africa/Tunis","2018-08-05"
2463952,"Zaouïet el Harth","Zaouiet el Harth","Souk el Had,Zaouia,Zaouiet el Harth,Zaouiet-el-Hart,Zaouïet el Harth,Zauiet el Harth,Zawiyat al Harth,Zāwiyat al Ḩarth",33.7894,8.79847,"P","PPL","TN","",31,6353,635354,"",0,NULL,43,"Africa/Tunis","2018-08-05"
2463953,"Zaouiet el Arab","Zaouiet el Arab","Zaouiet,Zaouiet el Arab,Zaouïet,Zawiyat al `Arab,Zāwiyat al ‘Arab",33.9892,8.22314,"P","PPL","TN","",35,6252,625251,"",0,NULL,72,"Africa/Tunis","2018-08-05"
2463967,"Zarzouna","Zarzouna","El Houach Zarzouna,Zarzouna,Zarzuna,Zarzunah,Zarzūnah",37.2642,9.8767,"P","PPL","TN","",18,1752,175252,"",0,NULL,6,"Africa/Tunis","2018-08-05"
2463968,"Zarzine","Zarzine","Jarsine,Zarcine,Zarsin,Zarsine,Zarsīn,Zarzine",33.5392,8.82333,"P","PPL","TN","TN",31,6351,635156,"",0,NULL,28,"Africa/Tunis","2018-08-05"
2463988,"Zriba-Village","Zriba-Village","Zaribah,Zarībah,Zriba,Zriba-Village",36.3427,10.2491,"P","PPL","TN","",19,"","","",0,NULL,112,"Africa/Tunis","2012-01-18"
2463992,"Zeraoua","Zeraoua","Zarawah,Zarāwah,Zeraoua,Zraoua",33.5739,9.82406,"P","PPL","TN","",29,5159,515953,"",0,NULL,373,"Africa/Tunis","2018-08-05"
2463998,"Zegrarine","Zegrarine","Zaqrarin,Zaqrārīn,Zegrarine",33.5995,9.96705,"P","PPL","TN","",29,5159,515951,"",0,NULL,267,"Africa/Tunis","2018-08-05"
2464002,"Zannouch","Zannouch","Zannouch,Zannouk,Zannush,Zannūsh",34.4681,9.05064,"P","PPL","TN","",30,6161,616153,"",0,NULL,370,"Africa/Tunis","2018-08-05"
2464020,"Souassi","Souassi","La Smala des Souassi,Smala des Souassi,Souassi,Zamalat as Sawasi,Zamālat as Sawāsī",35.3433,10.5475,"P","PPL","TN","",15,3356,335651,"",0,NULL,51,"Africa/Tunis","2018-08-05"
2464031,"Dar el Koudia","Dar el Koudia","Dar el Koudia,Koudiat,Kudiat,Zahr al Kudyah,Z̧ahr al Kudyah",37.2892,9.85959,"P","PPL","TN","",18,1751,175159,"",0,NULL,22,"Africa/Tunis","2018-08-05"
2464037,"Zahānah","Zahanah","Zahanah,Zahānah,Zana,Зана",37.0396,10.0388,"P","PPL","TN","",18,1760,176055,"",3765,NULL,27,"Africa/Tunis","2018-08-05"
2464038,"Gouvernorat de Zaghouan","Gouvernorat de Zaghouan","Gouvernorat de Zaghouan,Gouvernorate de Zaghouan,Wilayat Zaghwan,Wilāyat Zaghwān,Zaghouan,Zaghwan,Zaghwān",36.3333,10,"A","ADM1","TN","",37,"","","",176945,NULL,285,"Africa/Tunis","2015-05-02"
2464039,"Zaghouan","Zaghouan","Delegation de Zaghouan,Délégation de Zaghouan,Mu`tamadiyat Zaghwan,Mu‘tamadīyat Zaghwān,Zaghouan,Zaghwan,Zaghwān,nawghz,zghwan,زغوان,معتمدية زغوان,ناوغز",36.4425,10.1713,"A","ADM2","TN","",37,1651,"","",0,NULL,133,"Africa/Tunis","2018-08-01"
2464041,"Zaghouan","Zaghouan","Zaghouan,Zaghouane,Zaghwan,Zaghwān,Zaguan,Zagvan,Zankouan,Zarhouan,Zağvan,Zaɣwan,jaguwan,zai ge wan,zghwan,Ζαγκουάν,Загуан,زغوان,宰格萬,자구완",36.4029,10.1429,"P","PPLA","TN","",37,1651,165152,"",16911,NULL,176,"Africa/Tunis","2018-08-05"
2464050,"Zaafrane","Zaafrane","Za`faran,Zaafrane,Za‘farān",33.4427,8.92065,"P","PPL","TN","",31,6355,635552,"",0,NULL,43,"Africa/Tunis","2018-08-05"
2464062,"Zaafria","Zaafria","",35.034,9.32731,"P","PPL","TN","",33,4351,435159,"",0,NULL,378,"Africa/Tunis","2018-08-05"
2464148,"Ouedrane","Ouedrane","Ouedrane,Wadran,Wadrān",33.7667,10.9667,"P","PPL","TN","",28,5257,525754,"",0,NULL,21,"Africa/Tunis","2018-08-05"
2464154,"Oued Sarrath","Oued Sarrath","Oued Sarrath,Oued-Serrath,Wadi Sarrat,Wādī Sarrāţ",35.7655,8.61863,"P","PPL","TN","",14,2358,235856,"",0,NULL,601,"Africa/Tunis","2018-08-05"
2464157,"Oued Meliz","Oued Meliz","Oued Meliz,Wadi Maliz,Wādī Malīz",36.4681,8.54951,"P","PPL","TN","","06",2258,225851,"",2148,NULL,175,"Africa/Tunis","2018-08-05"
2464159,"Oued Zerga","Oued Zerga","Oued Zarga,Oued Zargua,Oued Zarta,Oued Zerga,Wadi az Zarqa',Wādī az Zarqā’",36.6833,9.41667,"P","PPL","TN","",17,2157,215760,"",0,NULL,142,"Africa/Tunis","2018-08-05"
2464160,"Oued Zebib","Oued Zebib","Oued Zebib,Wadi az Zabib,Wādī az Zabīb",33.7859,10.8423,"P","PPL","TN","",28,5258,525855,"",0,NULL,20,"Africa/Tunis","2018-08-05"
2464168,"Oued Lill","Oued Lill","Oued Ellil,Oued Lill,Wadi al Layl,Wādī al Layl",36.8341,10.0406,"P","PPL","TN","",36,"","","",47101,NULL,58,"Africa/Tunis","2012-01-18"
2464179,"Wadhraf","Wadhraf","Oudhref,Oudref,Udref,Wadhraf",33.9833,9.97044,"P","PPL","TN","",29,5155,515554,"",0,NULL,27,"Africa/Tunis","2018-08-05"
2464187,"Villa des Pins","Villa des Pins","Villa Gandolfe,Villa Gandolphe,Villa des Pins",35.8644,10.6119,"P","PPL","TN","TN",23,3155,315553,"",0,NULL,7,"Africa/Tunis","2018-08-05"
2464205,"Utique","Utique","Utique,Zehana",37.0522,10.0584,"P","PPL","TN","",18,1760,176051,"",0,NULL,28,"Africa/Tunis","2018-08-05"
2464223,"Oglat el Djedra","Oglat el Djedra","Oglat el Djedra,`Uqlat al Djedra,‘Uqlat al Djedra",34.9,9.46667,"P","PPL","TN","",33,4352,435262,"",0,NULL,323,"Africa/Tunis","2018-08-05"
2464276,"Oum Dhouil","Oum Dhouil","Oum Dhouil,Oum Douil,Umm Dhuwayl",36.7243,10.8164,"P","PPL","TN","",19,1556,155654,"",0,NULL,67,"Africa/Tunis","2018-08-05"
2464300,"Oum es Somaa","Oum es Somaa","Oum Semaa,Oum Soumaa,Oum es Somaa,Umm as Sawma`ah,Umm aş Şawma‘ah",33.7852,8.81552,"P","PPL","TN","",31,6353,635353,"",0,NULL,43,"Africa/Tunis","2018-08-05"
2464378,"Moularès","Moulares","Ain Moulares,Aïn Moularès,Moulares,Moularès,Umm al `Ara'is,Umm al ‘Arā’is",34.4888,8.26874,"P","PPL","TN","",30,6155,615554,"",0,NULL,460,"Africa/Tunis","2018-08-05"
2464427,"Touza","Touza","Touza,Tuza,Tuzah,Ţūzah",35.6354,10.8273,"P","PPL","TN","",16,3262,326252,"",6085,NULL,35,"Africa/Tunis","2018-08-05"
2464444,"Touiba","Touiba","Touiba,Tuwaybah,Ţuwaybah",33.5287,8.78643,"P","PPL","TN","",31,6351,635156,"",0,NULL,50,"Africa/Tunis","2018-08-05"
2464455,"Tourki","Tourki","Tourki,Turki,Turkī",36.5767,10.5163,"P","PPL","TN","",19,1564,156454,"",0,NULL,51,"Africa/Tunis","2018-08-05"
2464461,"Republic of Tunisia","Republic of Tunisia","Al Jumhuriyah at Tunisiyah,Al Jumhūrīyah at Tūnisīyah,Al Mamlakah at Tunusiyah,Al Mamlakah at Tūnusīyah,An Tuineis,An Túinéis,Jumhuriyat Tunus,Jumhūrīyat Tūnus,La Republique Tunisienne,La République Tunisienne,La Tunisie,Orileede Tunisia,Orílẹ́ède Tuniṣia,Republic of Tunisia,Republika Tunis,Tinizi,Tiwnisia,Tonizia,Tuneesia,Tunesia,Tunesie,Tunesien,Tunesië,Tunez,Tunezia,Tunezja,Tuneż,Tunicia,Tunihyia,Tuniisiya,Tunis,Tunisas,Tunisi,Tunisia,Tunisia - twns,Tunisia - تونس,Tunisia nutome,Tunisian Republic,Tunisie,Tunisien,Tunisii,Tunisija,Tunisiya,Tunisië,Tunisko,Tunisya,Tunisìa,Tunizeye,Tunizi,Tunizia,Tunizii,Tunizija,Tunizio,Tuniziya,Tunizïi,Tunus,Tunézia,Tunísia,Tunīsia,Tuy-ni-di,Tuy-ni-di (Tunisia),Tynesia,Túnez,Túnis,Tūnis,chunijia,chunijia gong he guo,i-Tunisia,prathes tuniseiy,ti'unis,tu ni si,tu ni xi ya,tuniciya,tuniseiy,tunisi'a,tunisiya,tunisya,twiniji,twns,twnysyh,twwns,tyunisiya,tywnysya,tۇnys,Τυνησία,Тунис,Туніс,Թունիս,טוניסיה,תוניסיה,تونس,توونس,تۇنىس,تیونیسیا,ܬܘܢܣ,टुनिशिया,टुनिसिया,ट्यूनिशिया,ट्यूनीसिया,तुनिशिया,টিউনিস্,ટ્યુનિશિયા,ତୁନିସିଆ,டுனிசியா,ట్యునీషియా,ಟುನಿಶಿಯಾ,ടുണീഷ്യ,ටියුනීසියාව,ตูนิเซีย,ประเทศตูนิเซีย,ຕູນິເຊຍ,တူနီးရှား,ტუნისი,ቱኒዚያ,ទុយនេស៊ី,チュニジア,チュニジア共和国,突尼斯,突尼西亞,튀니지",34,9,"A","PCLI","TN","","00","","","",10589025,NULL,24,"Africa/Tunis","2016-02-01"
2464464,"Gouvernorat de Tunis","Gouvernorat de Tunis","Gouvernorat de Tunis,Gouvernorat de Tunis et Banlieue,Tunis,Tunis Banlieue,Tunis and Banlieue,Tūnis,Wilayat Tunis,Wilayat Tunis wa al Ahwaz,Wilāyat Tūnis,Wilāyat Tūnis wa al Aḩwāz",36.7863,10.1848,"A","ADM1","TN","",36,"","","",1056247,NULL,47,"Africa/Tunis","2018-08-08"
2464465,"Délégation de la Médina","Delegation de la Medina","Al Madinah,Al Madīnah,Banlieue Nord,Delegation de Tunis,Delegation de la Banlieue,Delegation de la Medina,Délégation de Tunis,Délégation de la Banlieue,Délégation de la Médina,El Medina,La Medina,La Médina,Medina,Mu`tamadiyat Tunis,Mu`tamadiyat al Madinah,Mu‘tamadīyat Tūnis,Mu‘tamadīyat al Madīnah,Médina,Tunis El Medina,Tunis El-Medina,Tunis El-Médina,Tunis La Medina,Tunis La Médina,Tunis Medina,Tunis Médina,almdynt,tnydmla,المدينة,ةنيدملا,معتمدية المدينة",36.797,10.1695,"A","ADM2","TN","",36,1152,"","",0,NULL,33,"Africa/Tunis","2018-08-01"
2464470,"Tunis","Tunis","Gorad Tunis,TUN,Tinis,Tiwnis,Tuenis,Tuinis,Tunes,Tunes tamaneɣt,Tunez,Tunis,Tunis khot,Tunis shaary,Tunis-Ville,Tunisa,Tunisas,Tunisi,Tunisin Orn,Tunisz,Tunixi,Tuniz,Tunizo,Tunus,Tynida,Tùnis,Tùnisi,Túinis,Túnez,Túnis,Túnixi,Túniz,Tûnis,Tünis,chunisu,tu ni si,tu ni si shi,tunis,tunis's,tunisa,twiniseu,twns,twnys,twwns,tyunisa,Τύνιδα,Горад Туніс,Тунис,Тунис хот,Тунис шаары,Тунисин Орн,Туніс,Թունիս,תוניס,تونس,تونس شہر,توونس,تۇنىس شەھىرى,ٹیونس نگر,ܬܘܢܣ,ट्युनिस,ट्यूनिस,ਤੂਨਿਸ,தூனிஸ்,ടൂണിസ്സ്,ตูนิส,ཊུ་ནིསི།,ტუნისი,ቱኒስ,チュニス,突尼斯,突尼斯市,튀니스",36.819,10.1658,"P","PPLC","TN","",36,1155,115551,"",693210,NULL,23,"Africa/Tunis","2018-08-05"
2464472,"Toukabeur","Toukabeur","Thuccabor,Toukabeui,Toukabeur,Tukabur,Tūkābur",36.7083,9.5206,"P","PPL","TN","",17,2159,215956,"",0,NULL,394,"Africa/Tunis","2018-08-05"
2464473,"Toudjane","Toudjane","Toudjane,Toujane,Tujan,Tūjān",33.4652,10.1337,"P","PPL","TN","",29,5160,516061,"",0,NULL,468,"Africa/Tunis","2018-08-05"
2464486,"Triffa","Triffa","",33.8333,11,"P","PPL","TN","",28,5257,525751,"",0,NULL,1,"Africa/Tunis","2018-08-05"
2464492,"Tounkett","Tounkett","",32.9018,10.4655,"P","PPL","TN","",34,5352,535265,"",0,NULL,313,"Africa/Tunis","2018-08-05"
2464504,"Tobag","Tobag","",36.6667,10.8611,"P","PPL","TN","",19,1554,155452,"",0,NULL,20,"Africa/Tunis","2018-08-05"
2464522,"Tinja","Tinja","Tindja,Tinja,Tinjah,Tīnjah",37.1596,9.7606,"P","PPL","TN","",18,1759,175951,"",0,NULL,8,"Africa/Tunis","2018-08-05"
2464524,"Tombar","Tombar","Tinbar,Tombar,Toumbar,Ţinbār",33.7361,8.8961,"P","PPL","TN","",31,6352,635254,"",0,NULL,29,"Africa/Tunis","2018-08-05"
2464540,"Tilioune","Tilioune","",33.75,10.85,"P","PPL","TN","",28,5258,525854,"",0,NULL,33,"Africa/Tunis","2018-08-05"
2464547,"Tidjma","Tidjma","",33.5787,9.98076,"P","PPL","TN","",29,5159,515951,"",0,NULL,236,"Africa/Tunis","2018-08-05"
2464553,"Thibar","Thibar","Thibar,Tibar,Tībār",36.5218,9.10565,"P","PPL","TN","",17,2156,215651,"",0,NULL,341,"Africa/Tunis","2018-08-05"
2464555,"Tianest","Tianest","",33.8143,10.9156,"P","PPL","TN","",28,5256,525656,"",0,NULL,25,"Africa/Tunis","2018-08-05"
2464569,"Thelepte","Thelepte","Thelepte",34.9778,8.59264,"P","PPL","TN","","02",4262,426261,"",0,NULL,793,"Africa/Tunis","2018-08-05"
2464593,"Tabet el Kelb","Tabet el Kelb","Tabet el Kelb,Thabit al Kalb,Thābit al Kalb",35.5039,11.0569,"P","PPLX","TN","TN",15,3351,335152,"",0,NULL,4,"Africa/Tunis","2018-08-05"
2464603,"Terhalla","Terhalla","",33.75,10.9333,"P","PPL","TN","",28,5257,525754,"",0,NULL,32,"Africa/Tunis","2018-08-05"
2464613,"Temlale","Temlale","",33.8,11.0167,"P","PPL","TN","",28,5257,525752,"",0,NULL,15,"Africa/Tunis","2018-08-05"
2464628,"Techine","Techine","Techin,Techine",33.4757,9.99959,"P","PPL","TN","",29,5158,515852,"",0,NULL,468,"Africa/Tunis","2018-08-05"
2464636,"Tazoghrane","Tazoghrane","Tazoghrane,Tazogran,Tazorhrane,Tazughran,Tozegrane,Tozesrane,Tāzughrān",36.8947,10.8683,"P","PPL","TN","TN",19,1559,155956,"",0,NULL,107,"Africa/Tunis","2018-08-05"
2464637,"Tazarka","Tazarka","Tazarka,Tazerka,Tazirkah,Tāzirkah",36.5537,10.8387,"P","PPL","TN","",19,1554,155456,"",0,NULL,13,"Africa/Tunis","2018-08-05"
2464645,"Gouvernorat de Tozeur","Gouvernorat de Tozeur","Gouvernorat de Tozeur,Tawzar,Tozeur,Wilayat Tawzar,Wilāyat Tawzar",34,8.08333,"A","ADM1","TN","",35,"","","",107912,NULL,-13,"Africa/Tunis","2015-05-09"
2464646,"Tozeur","Tozeur","Delegation de Tozeur,Délégation de Tozeur,Mu`tamadiyat Tawzar,Mu`tamadiyat Tuzir,Mu‘tamadīyat Tawzar,Mu‘tamadīyat Tūzir,Tozeur,Tuzir,Tūzir,rzwt,twzr,توزر,رزوت,معتمدية توزر",33.9423,8.10349,"A","ADM2","TN","",35,6251,"","",0,NULL,74,"Africa/Tunis","2018-08-01"
2464648,"Tozeur","Tozeur","TOE,Tauzar,Tauzaras,Tawzar,Thusuros,Tozer,Tozeur,Tuzer,tojoeleu,tozuru,tuo ze er,twzr,Таузар,Тозер,توزر,トズール,托泽尔,토죄르",33.9197,8.13352,"P","PPLA","TN","",35,6251,625152,"",34943,NULL,51,"Africa/Tunis","2018-08-05"
2464694,"Tiouadjene","Tiouadjene","Tawajin,Tiouadjene,Ţawājin",33.7632,10.8286,"P","PPL","TN","",28,5258,525855,"",0,NULL,20,"Africa/Tunis","2018-08-05"
2464698,"Tataouine","Tataouine","Gobernacion de Tataouine,Gobernación de Tataouine,Gouvernement Tataouine,Gouvernorat de Tataouine,Governacio de Tataouine,Governació de Tataouine,Governatorato di Tataouine,Gubernatorstwo Tatawin,Guvernoratul Tataouine,Kawasan kegabenoran Tataouine,Kegubernuran Tataouine,Tataouin,Tataouine,Tataouine Govrenorate,Tatauin,Tatavin,Tatavin ili,Tatawin,Taţāwīn,Vilaet Tatavin,Wilayat Tatawin,Wilāyat Taţāwīn,tai ta wen sheng,tatau-in ju,tatauinu xian,ttawyn,wlayt ttawyn,Τατάουιν,Вілает Татавін,Татавин,Татауин,Татауїн,تطاوین,ولاية تطاوين,タタウイヌ県,泰塔溫省,타타우인 주",32,10,"A","ADM1","TN","",34,"","","",149453,NULL,340,"Africa/Tunis","2015-05-02"
2464700,"Tataouine Nord","Tataouine Nord","Delegation de Foum Tatahouine,Delegation de Tataouine,Delegation de Tataouine Nord,Délégation de Foum Tatahouine,Délégation de Tataouine Nord,Mu`tamadiyat Tatawin,Mu`tamadiyat Tatawin ash Shimaliyah,Mu‘tamadīyat Taţāwīn,Mu‘tamadīyat Taţāwīn ash Shimālīyah,Tataouine Nord,Tatawin ash Shimaliyah,Taţāwīn ash Shimālīyah,ttawyn alshmalyt,tylamshla nywatt,ةيلامشلا نيواطت,تطاوين الشمالية,معتمدية تطاوين الشمالية",32.6852,10.6335,"A","ADM2","TN","",34,5351,"","",0,NULL,200,"Africa/Tunis","2018-08-01"
2464701,"Tataouine","Tataouine","Foum Tatahouine,Foum Tataouine,Fum Tatawin,Fum Taţāwīn,Fumm Tattauin,Tatahouine,Tatahouïne,Tataouine,Tatauin,Tatavin,Tatavinas,Tatawin,Taţāwīn,tai ta wen,tatau-in,tatauinu,ttawyn,Татавин,Татауїн,تطاوين,تطاوین,タタウイヌ,泰塔溫,타타우인",32.9297,10.4518,"P","PPLA","TN","",34,5351,535151,"",62577,NULL,238,"Africa/Tunis","2018-08-05"
2464702,"Caïdat de Tatahouine","Caidat de Tatahouine","",32.75,10.6667,"A","ADMD","TN","",34,"","","",0,NULL,192,"Africa/Tunis","1999-06-13"
2464703,"Testour","Testour","Delegation de Testour,Délégation de Testour,Mu`tamadiyat Tastur,Mu‘tamadīyat Tastūr,Tastur,Tastūr,Testour,rwtst,tstwr,تستور,روتست,معتمدية تستور",36.5943,9.42574,"A","ADM2","TN","",17,2157,"","",0,NULL,82,"Africa/Tunis","2018-08-08"
2464704,"Testour","Testour","Tastur,Tastūr,Testour,Tichilla",36.5513,9.44307,"P","PPL","TN","",17,2157,215753,"",13708,NULL,93,"Africa/Tunis","2018-08-05"
2464716,"Tarhrizit","Tarhrizit","",33.8475,10.8654,"P","PPL","TN","",28,5256,525658,"",0,NULL,18,"Africa/Tunis","2018-08-05"
2464717,"Tarhdimess","Tarhdimess","",33.8319,10.8616,"P","PPL","TN","",28,5256,525659,"",0,NULL,14,"Africa/Tunis","2018-08-05"
2464747,"Tarf","Tarf","Taraf,Tarf,Ţaraf",36.9263,8.98081,"P","PPL","TN","",17,2154,215453,"",0,NULL,48,"Africa/Tunis","2018-08-05"
2464749,"Taguelmit","Taguelmit","Taguelmit,Taqilmit,Tāqilmīt",32.9693,11.3113,"P","PPL","TN","",28,5254,525455,"",0,NULL,29,"Africa/Tunis","2018-08-05"
2464753,"Taoujout","Taoujout","Taoudjout,Taoujauo,Taoujout",33.5632,9.86605,"P","PPL","TN","",29,5158,515853,"",0,NULL,414,"Africa/Tunis","2018-08-05"
2464767,"Tamezret","Tamezret","Tamazrat,Tamezred,Tamezret,Tāmazrat",33.5374,9.86506,"P","PPL","TN","",29,5158,515853,"",0,NULL,456,"Africa/Tunis","2018-08-05"
2464770,"Tamaghzah","Tamaghzah","Tamaghzah,Tamerza,Тамерза",34.3885,7.94313,"P","PPL","TN","",35,6253,625351,"",2750,NULL,304,"Africa/Tunis","2018-08-05"
2464771,"Telmine","Telmine","Talmin,Talmīn,Telemine,Telmine",33.7166,8.91953,"P","PPL","TN","",31,6352,635256,"",0,NULL,24,"Africa/Tunis","2018-08-05"
2464794,"Thala","Thala","Delegation de Thala,Délégation de Thala,Mu`tamadiyat Talah,Mu‘tamadīyat Tālah,Tala,Talah,Thala,Tālah,talt,tlat,ةلات,تالة,معتمدية تالة",35.5923,8.68258,"A","ADM2","TN","","02",4259,"","",0,NULL,844,"Africa/Tunis","2018-08-01"
2464795,"Thala","Thala","Tala,Talah,Thala,Tālah",35.5724,8.67031,"P","PPL","TN","","02",4259,425952,"",16068,NULL,962,"Africa/Tunis","2018-08-05"
2464802,"Takrouna","Takrouna","Takrouna,Takruna,Takrunah,Takrūna,Takrūnah",36.15,10.3333,"P","PPL","TN","",23,3160,316057,"",0,NULL,72,"Africa/Tunis","2018-08-05"
2464804,"Takelsa","Takelsa","Takelsa,Taklisah,Tāklisah",36.7833,10.6333,"P","PPL","TN","",19,1560,156055,"",20659,NULL,121,"Africa/Tunis","2018-08-05"
2464807,"Tajerouine","Tajerouine","Delegation de Tadjerouine,Delegation de Tajerouine,Délégation de Tadjerouine,Délégation de Tajerouine,Mu`tamadiyat Tajirwin,Mu‘tamadīyat Tājirwīn,Tajerouine,Tajirwin,Tajérouine,Tājirwīn,nywrjat,tajrwyn,تاجروين,معتمدية تاجروين,نيورجات",35.9754,8.5505,"A","ADM2","TN","",14,2355,"","",0,NULL,644,"Africa/Tunis","2018-08-08"
2464809,"Tajerouine","Tajerouine","Tadjerouine,Tadjrouine,Tadjrouïne,Tajerouine",35.8917,8.55276,"P","PPL","TN","",14,2355,235554,"",18909,NULL,660,"Africa/Tunis","2018-08-05"
2464824,"Taguermess","Taguermess","Taguermess,Taquermess",33.8285,11.0403,"P","PPL","TN","",28,5257,525751,"",0,NULL,1,"Africa/Tunis","2018-08-05"
2464838,"Tafertasset","Tafertasset","",33.75,10.9,"P","PPL","TN","",28,5257,525755,"",0,NULL,33,"Africa/Tunis","2018-08-05"
2464840,"Tafelloune","Tafelloune","",36.6956,10.8984,"P","PPL","TN","",19,1556,155651,"",0,NULL,20,"Africa/Tunis","2018-08-05"
2464853,"Teboursouk","Teboursouk","Delegation de Teboursouk,Délégation de Teboursouk,Mu`tamadiyat Tabursuq,Mu‘tamadīyat Tabursuq,Tabursuq,Tboursouk,Teboursouk,Téboursouk,qsrbt,tbrsq,تبرسق,قسربت,معتمدية تبرسق",36.4708,9.23909,"A","ADM2","TN","",17,2155,"","",0,NULL,405,"Africa/Tunis","2018-08-08"
2464855,"Tabursuq","Tabursuq","Tabursuq,Teboursouk,Teboursouq",36.4569,9.24751,"P","PPL","TN","",17,2155,215551,"",12727,NULL,426,"Africa/Tunis","2018-08-05"
2464857,"Tebourba","Tebourba","Delegation de Tebourba,Délégation de Tebourba,Mu`tamadiyat Taburbah,Mu‘tamadīyat Ţaburbah,Taburbah,Tebourba,Tebourbh,Tébourba,Tébourbh,tbrbt,Ţaburbah,ةبربط,طبربة,معتمدية طبربة",36.8734,9.73848,"A","ADM2","TN","",39,1457,"","",0,NULL,257,"Africa/Tunis","2018-08-08"
