"geonameid","name","asciiname","alternatenames","latitude","longitude","feature_class","feature_code","country_code","cc2","admin1_code","admin2_code","admin3_code","admin4_code","population","elevation","dem","timezone","modification_date"
4346995,"Adelphi Park","Adelphi Park","Adelphi Manor,Adelphi Park",38.9865,-76.968,"P","PPL","US","","MD","033","","",0,22,29,"America/New_York","2006-01-15"
4346999,"Adil Meadows","Adil Meadows","",39.294,-76.7552,"P","PPL","US","","MD","005","","",0,151,145,"America/New_York","2006-01-15"
4347007,"Admiral Heights","Admiral Heights","",38.9848,-76.5186,"P","PPL","US","","MD","003","","",0,11,14,"America/New_York","2010-02-15"
4347008,"Admirals Walk","Admirals Walk","",39.0346,-76.4472,"P","PPL","US","","MD","003","","",0,11,16,"America/New_York","2006-01-15"
4347009,"Advocate Hill Farms","Advocate Hill Farms","",39.5995,-76.4611,"P","PPL","US","","MD","025","","",0,189,182,"America/New_York","2006-01-15"
4347010,"Advocates Choice","Advocates Choice","",39.6418,-76.983,"P","PPL","US","","MD","013","","",0,214,213,"America/New_York","2006-01-15"
4347011,"Ady","Ady","",39.6387,-76.3327,"P","PPL","US","","MD","025","","",0,144,141,"America/New_York","2010-09-05"
4347012,"Ady Estates","Ady Estates","",39.6679,-76.3539,"P","PPL","US","","MD","025","","",0,121,123,"America/New_York","2006-01-15"
4347013,"Aero Acres","Aero Acres","",39.3323,-76.453,"P","PPL","US","","MD","005","","",0,19,21,"America/New_York","2006-01-15"
4347018,"Agner","Agner","Agner,Chestnut Grove,Chestnut Woods",38.7557,-75.7894,"P","PPL","US","","MD","011","","",0,14,17,"America/New_York","2010-09-05"
4347020,"Admiral (historical)","Admiral (historical)","Admiral (historical),Harmans Station",39.0901,-76.7344,"P","PPLQ","US","","MD","003","","",0,42,42,"America/New_York","2011-12-12"
4347022,"Airedele","Airedele","Airedele,Emory",38.1185,-76.348,"P","PPL","US","","MD","037","","",0,2,4,"America/New_York","2010-02-15"
4347023,"Airey","Airey","Airey,Aireys",38.5229,-75.9927,"P","PPL","US","","MD","019","","",0,5,6,"America/New_York","2006-01-15"
4347025,"Airport Acres","Airport Acres","",39.464,-77.0155,"P","PPL","US","","MD","013","","",0,253,239,"America/New_York","2006-01-15"
4347026,"Airport Beach (historical)","Airport Beach (historical)","",39.2634,-76.4383,"P","PPLQ","US","","MD","005","","",0,1,8,"America/New_York","2011-12-11"
4347031,"Airy Estates","Airy Estates","",39.4059,-77.1339,"P","PPL","US","","MD","013","","",0,211,211,"America/New_York","2006-01-15"
4347033,"Akers Acres","Akers Acres","",39.4454,-77.4775,"P","PPL","US","","MD","021","","",0,210,222,"America/New_York","2006-01-15"
4347036,"Aladdin Village Trailer Park","Aladdin Village Trailer Park","",39.1745,-76.7833,"P","PPL","US","","MD","027","","",0,73,74,"America/New_York","2006-01-15"
4347038,"Albantown","Albantown","",39.6409,-76.8089,"P","PPL","US","","MD","005","","",0,240,236,"America/New_York","2006-01-15"
4347039,"Albatross Mobile Home Park","Albatross Mobile Home Park","",38.3526,-75.1577,"P","PPL","US","","MD","047","","",0,6,6,"America/New_York","2006-01-15"
4347042,"Alberta Heights","Alberta Heights","",39.1515,-76.6677,"P","PPL","US","","MD","003","","",0,30,34,"America/New_York","2006-01-15"
4347043,"Alberton (historical)","Alberton (historical)","",39.3176,-76.8136,"P","PPLQ","US","","MD","027","","",0,67,63,"America/New_York","2011-12-12"
4347044,"Albeth Heights","Albeth Heights","",39.3021,-76.9011,"P","PPL","US","","MD","027","","",0,139,140,"America/New_York","2006-01-15"
4347048,"Aikin","Aikin","Aiken,Aikens,Aikenstown,Aikin",39.574,-76.0677,"P","PPL","US","","MD","015","","",0,42,38,"America/New_York","2006-01-15"
4347049,"Aldino","Aldino","Aldino,Avondale,Mudtown",39.564,-76.1958,"P","PPL","US","","MD","025","","",0,128,121,"America/New_York","2006-01-15"
4347052,"Alesia","Alesia","",39.6832,-76.8289,"P","PPL","US","","MD","013","","",0,223,231,"America/New_York","2006-01-15"
4347054,"Alesia Heights","Alesia Heights","",39.6848,-76.8216,"P","PPL","US","","MD","013","","",0,251,253,"America/New_York","2006-01-15"
4347060,"Algonquin","Algonquin","",38.5829,-76.1058,"P","PPL","US","","MD","019","","",1241,4,7,"America/New_York","2011-05-14"
4347089,"Allana Acres","Allana Acres","",39.7137,-76.915,"P","PPL","US","","MD","013","","",0,319,323,"America/New_York","2006-01-15"
4347090,"Allandale","Allandale","",39.6287,-77.0644,"P","PPL","US","","MD","013","","",0,176,179,"America/New_York","2006-01-15"
4347091,"Allanwood","Allanwood","",39.1107,-77.0364,"P","PPL","US","","MD","031","","",0,108,114,"America/New_York","2010-02-15"
